timestamp,distance,key,type
10826609.934999995,93.54999999701977,n,keyup
10826644.524999999,34.59000000357628,l,keydown
10826729.324999996,84.79999999701977,l,keyup
10826971.324999996,242,Enter,keydown
10827081.439999998,110.11500000208616,Enter,keyup
10827294.994999997,213.55499999970198,.,keydown
10827395.089999996,100.0949999988079,.,keyup
10827409.754999995,14.66499999910593,t,keydown
10827500.809999995,91.05499999970198,t,keyup
10827564.100000001,63.29000000655651,i,keydown
10827606.494999997,42.394999995827675,e,keydown
10827653.195,46.70000000298023,i,keyup
10827706.405000001,53.21000000089407,e,keyup
10828082.564999998,376.1599999964237,5,keydown
10828133.509999998,50.94500000029802,5,keyup
10828572.354999997,438.8449999988079,Shift,keydown
10828585.244999997,12.890000000596046,R,keydown
10828598.004999995,12.759999997913837,Shift,keyup
10828669.695,71.6900000050664,r,keyup
10828801.314999998,131.6199999973178,o,keydown
10828882.719999999,81.4050000011921,o,keyup
10828911.669999994,28.94999999552965,a,keydown
10829012.89,101.22000000625849,a,keyup
10829028.604999997,15.714999996125698,n,keydown
10829102.419999994,73.81499999761581,n,keyup
10829146.004999995,43.58500000089407,l,keydown
10829242.985,96.98000000417233,l,keyup
10829364.774999999,121.78999999910593,Enter,keydown
10829442.945,78.17000000178814,Enter,keyup
10829656.100000001,213.1550000011921,.,keydown
10829717.064999998,60.9649999961257,.,keyup
10829823.454999998,106.39000000059605,t,keydown
10829901.379999995,77.92499999701977,t,keyup
10829961.82,60.440000005066395,i,keydown
10830003.159999996,41.3399999961257,e,keydown
10830028.824999996,25.66499999910593,i,keyup
10830096.86,68.0350000038743,e,keyup
10830381.589999996,284.72999999672174,5,keydown
10830473.719999999,92.13000000268221,5,keyup
10830603.509999998,129.78999999910593,Shift,keydown
10830616.294999994,12.784999996423721,R,keydown
10830628.96,12.665000006556511,Shift,keyup
10830716.769999996,87.8099999949336,r,keyup
10830801.799999997,85.0300000011921,o,keydown
10830904.769999996,102.9699999988079,o,keyup
10830949.415,44.645000003278255,a,keydown
10831011.489999995,62.07499999552965,n,keydown
10831040.549999997,29.060000002384186,a,keyup
10831153.919999994,113.36999999731779,n,keyup
10831177.299999997,23.38000000268221,l,keydown
10831282.314999998,105.01500000059605,l,keyup
10831413.625,131.3100000023842,Enter,keydown
10831495.475000001,81.85000000149012,Enter,keyup
10831708.649999999,213.17499999701977,.,keydown
10831794.564999998,85.91499999910593,.,keyup
10831895.719999999,101.1550000011921,t,keydown
10831968.564999998,72.8449999988079,t,keyup
10832041.879999995,73.31499999761581,i,keydown
10832091.36,49.480000004172325,e,keydown
10832130.489999995,39.12999999523163,i,keyup
10832189.294999994,58.80499999970198,e,keyup
10832443.765,254.4700000062585,5,keydown
10832509.655000001,65.89000000059605,5,keyup
10832748.574999996,238.91999999433756,Shift,keydown
10832761.649999999,13.075000002980232,R,keydown
10832774.489999995,12.839999996125698,Shift,keyup
10832847.125,72.63500000536442,r,keyup
10832924.659999996,77.53499999642372,o,keydown
10833025.015,100.35500000417233,o,keyup
10833142.169999994,117.15499999374151,a,keydown
10833216.399999999,74.23000000417233,a,keyup
10833252.805,36.40500000119209,n,keydown
10833361.305,108.5,n,keyup
10833419.39,58.08500000089407,l,keydown
10833514.519999996,95.12999999523163,l,keyup
10833644.254999995,129.73499999940395,Enter,keydown
10833717.854999997,73.60000000149012,Enter,keyup
10833931.174999997,213.32000000029802,.,keydown
10834024.509999998,93.33500000089407,.,keyup
10834095.100000001,70.59000000357628,t,keydown
10834179.919999994,84.81999999284744,t,keyup
10834227.600000001,47.68000000715256,i,keydown
10834288.364999995,60.764999993145466,e,keydown
10834309.034999996,20.67000000178814,i,keyup
10834393.265,84.23000000417233,e,keyup
10834622.600000001,229.33500000089407,5,keydown
10834691.424999997,68.82499999552965,5,keyup
10834854.004999995,162.57999999821186,Shift,keydown
10834867.329999998,13.325000002980232,R,keydown
10834880.269999996,12.939999997615814,Shift,keyup
10834968.059999995,87.78999999910593,r,keyup
10835057.089999996,89.0300000011921,o,keydown
10835160.46,103.37000000476837,o,keyup
10835202.504999995,42.04499999433756,a,keydown
10835295.765,93.26000000536442,n,keydown
10835334.544999994,38.77999999374151,a,keyup
10835409.019999996,74.47500000149012,n,keyup
10835429.475000001,20.45500000566244,l,keydown
10835536.394999996,106.91999999433756,l,keyup
10835668.169999994,131.77499999850988,Enter,keydown
10835751.829999998,83.6600000038743,Enter,keyup
10835965.299999997,213.4699999988079,.,keydown
10836041.379999995,76.07999999821186,.,keyup
10836110.64,69.26000000536442,t,keydown
10836189.129999995,78.48999999463558,t,keyup
10836256.969999999,67.84000000357628,i,keydown
10836302.329999998,45.35999999940395,e,keydown
10836327.100000001,24.770000003278255,i,keyup
10836416.280000001,89.17999999970198,e,keyup
10836643.969999999,227.6899999976158,5,keydown
10836713.625,69.6550000011921,5,keyup
10836891.274999999,177.64999999850988,Shift,keydown
10836904.46,13.185000002384186,R,keydown
10836916.714999996,12.254999995231628,Shift,keyup
10836991.644999996,74.92999999970198,r,keyup
10837073.46,81.8150000050664,o,keydown
10837186.79,113.32999999821186,o,keyup
10837246.515,59.725000001490116,a,keydown
10837333.784999996,87.26999999582767,n,keydown
10837358.299999997,24.515000000596046,a,keyup
10837447.129999995,88.82999999821186,n,keyup
10837471.485,24.355000004172325,l,keydown
10837569.21,97.72500000149012,l,keyup
10837690.579999998,121.36999999731779,Enter,keydown
10837761.934999995,71.35499999672174,Enter,keyup
10837975.32,213.38500000536442,.,keydown
10838068.899999999,93.57999999821186,.,keyup
10838156.71,87.81000000238419,t,keydown
10838233.744999997,77.03499999642372,t,keyup
10838267.079999998,33.33500000089407,i,keydown
10838334.489999995,67.40999999642372,e,keydown
10838371.405000001,36.91500000655651,i,keyup
10838431.085,59.67999999970198,e,keyup
10838938.049999997,506.9649999961257,5,keydown
10838956.89,18.84000000357628,5,keyup
10839308.184999995,351.29499999433756,Shift,keydown
10839321.114999995,12.929999999701977,R,keydown
10839333.850000001,12.735000006854534,Shift,keyup
10839405.659999996,71.8099999949336,r,keyup
10839590.149999999,184.49000000208616,o,keydown
10839698.494999997,108.3449999988079,o,keyup
10839795.384999998,96.89000000059605,a,keydown
10839908.36,112.97500000149012,n,keydown
10839922.969999999,14.609999999403954,a,keyup
10840018.114999995,95.14499999582767,n,keyup
10840101.350000001,83.23500000685453,l,keydown
10840179.379999995,78.02999999374151,l,keyup
10840297.39,118.01000000536442,Enter,keydown
10840377.89,80.5,Enter,keyup
10840591.39,213.5,.,keydown
10840677.14,85.75,.,keyup
10840728.184999995,51.04499999433756,t,keydown
10840811.704999998,83.52000000327826,t,keyup
10840886.079999998,74.375,i,keydown
10840929.21,43.13000000268221,e,keydown
10840979.394999996,50.184999994933605,i,keyup
10841021.299999997,41.90500000119209,e,keyup
10841220.604999997,199.30499999970198,5,keydown
10841307.21,86.60500000417233,5,keyup
10841562.769999996,255.5599999949336,Shift,keydown
10841575.54,12.770000003278255,R,keydown
10841588.375,12.83500000089407,Shift,keyup
10841648.019999996,59.644999995827675,r,keyup
10841798.454999998,150.4350000023842,o,keydown
10841917.589999996,119.13499999791384,o,keyup
10842005.29,87.70000000298023,a,keydown
10842090.354999997,85.06499999761581,n,keydown
10842120.36,30.00500000268221,a,keyup
10842210.294999994,89.9349999949336,n,keyup
10842241.879999995,31.58500000089407,l,keydown
10842326.165,84.2850000038743,l,keyup
10842451.86,125.69500000029802,Enter,keydown
10842544.064999998,92.20499999821186,Enter,keyup
10842757.294999994,213.22999999672174,.,keydown
10842812.434999995,55.14000000059605,.,keyup
10843188.585,376.15000000596046,t,keydown
10843275.39,86.80499999970198,t,keyup
10843303.184999995,27.79499999433756,i,keydown
10843365.479999997,62.29500000178814,i,keyup
10843399.884999998,34.40500000119209,e,keydown
10843491.985,92.10000000149012,e,keyup
10843658.629999995,166.64499999582767,5,keydown
10843746.204999998,87.57500000298023,5,keyup
10843957.850000001,211.64500000327826,Shift,keydown
10843970.829999998,12.979999996721745,R,keydown
10843983.994999997,13.16499999910593,Shift,keyup
10844054.519999996,70.52499999850988,r,keyup
10844191.614999995,137.0949999988079,o,keydown
10844284.299999997,92.68500000238419,o,keyup
10844336.835,52.5350000038743,a,keydown
10844417.864999995,81.02999999374151,n,keydown
10844472.894999996,55.03000000119209,a,keyup
10844515.244999997,42.350000001490116,n,keyup
10844545.055,29.810000002384186,l,keydown
10844627.034999996,81.97999999672174,l,keyup
10844748.184999995,121.14999999850988,Enter,keydown
10844828.280000001,80.09500000625849,Enter,keyup
10845041.784999996,213.50499999523163,.,keydown
10845146.814999998,105.0300000011921,.,keyup
10845204.919999994,58.104999996721745,t,keydown
10845287.964999996,83.04500000178814,t,keyup
10845346.544999994,58.57999999821186,i,keydown
10845407.239999995,60.69500000029802,i,keyup
10846789.024999999,1381.7850000038743,e,keydown
10846874.634999998,85.60999999940395,e,keyup
10847062.814999998,188.17999999970198,5,keydown
10847144.344999999,81.5300000011921,5,keyup
10847437.199999996,292.85499999672174,Shift,keydown
10847450.354999997,13.155000001192093,R,keydown
10847462.524999999,12.17000000178814,Shift,keyup
10847491.945,29.42000000178814,r,keyup
10847819.754999995,327.8099999949336,o,keydown
10847905.719999999,85.96500000357628,o,keyup
10847959.625,53.90500000119209,a,keydown
10848059.969999999,100.3449999988079,n,keydown
10848092.204999998,32.23499999940395,a,keyup
10848162.335,70.13000000268221,n,keyup
10848199.594999999,37.25999999791384,l,keydown
10848286.544999994,86.94999999552965,l,keyup
10848400.68,114.13500000536442,Enter,keydown
10848482.149999999,81.4699999988079,Enter,keyup
10848695.155000001,213.0050000026822,.,keydown
10848784.239999995,89.08499999344349,.,keyup
10848821.759999998,37.520000003278255,t,keydown
10848904.969999999,83.21000000089407,t,keyup
10848981.949999996,76.97999999672174,i,keydown
10849022.46,40.51000000536442,e,keydown
10849086.21,63.75,i,keyup
10849124.61,38.399999998509884,e,keyup
10849293.854999997,169.2449999973178,5,keydown
10849376.079999998,82.22500000149012,5,keyup
10849579.36,203.2800000011921,Shift,keydown
10849591.854999997,12.494999997317791,R,keydown
10849604.905000001,13.050000004470348,Shift,keyup
10849686.784999996,81.87999999523163,r,keyup
10849783.354999997,96.57000000029802,o,keydown
10849883.835,100.48000000417233,o,keyup
10849935.905000001,52.07000000029802,a,keydown
10850019.879999995,83.97499999403954,n,keydown
10850033.954999998,14.075000002980232,a,keyup
10850115.61,81.6550000011921,n,keyup
10850146.604999997,30.99499999731779,l,keydown
10850249.82,103.21500000357628,l,keyup
10850382.479999997,132.65999999642372,Enter,keydown
10850475.100000001,92.62000000476837,Enter,keyup
10850688.559999995,213.4599999934435,.,keydown
10850794.475000001,105.91500000655651,.,keyup
10850853.055,58.57999999821186,t,keydown
10850957.489999995,104.4349999949336,t,keyup
10851004.674999997,47.185000002384186,i,keydown
10851057.464999996,52.78999999910593,e,keydown
10851083.659999996,26.195000000298023,i,keyup
10851159.875,76.21500000357628,e,keyup
10851350.399999999,190.52499999850988,5,keydown
10851420.519999996,70.11999999731779,5,keyup
10851712.424999997,291.9050000011921,Shift,keydown
10851725.409999996,12.984999999403954,R,keydown
10851737.884999998,12.475000001490116,Shift,keyup
10851801.964999996,64.07999999821186,r,keyup
10851970.489999995,168.52499999850988,o,keydown
10852070.25,99.76000000536442,o,keyup
10852233.579999998,163.32999999821186,a,keydown
10852318.61,85.0300000011921,n,keydown
10852367.894999996,49.28499999642372,a,keyup
10852421.189999998,53.29500000178814,n,keyup
10852463.829999998,42.64000000059605,l,keydown
10852569.04,105.21000000089407,l,keyup
10852671.769999996,102.72999999672174,Enter,keydown
10852750.759999998,78.99000000208616,Enter,keyup
10852964.265,213.5050000026822,.,keydown
10853072.829999998,108.56499999761581,.,keyup
10853097.489999995,24.65999999642372,t,keydown
10853164.875,67.38500000536442,t,keyup
10853248.704999998,83.82999999821186,i,keydown
10853308.189999998,59.48499999940395,i,keyup
10853360.445,52.25500000268221,e,keydown
10853457.044999994,96.59999999403954,e,keyup
10853804.805,347.7600000053644,5,keydown
10853879.665,74.85999999940395,5,keyup
10854069.689999998,190.02499999850988,Shift,keydown
10854082.824999996,13.134999997913837,R,keydown
10854095.905000001,13.080000005662441,Shift,keyup
10854175.184999995,79.27999999374151,r,keyup
10854255.684999995,80.5,o,keydown
10854354.739999995,99.05499999970198,o,keyup
10854413.544999994,58.80499999970198,a,keydown
10854502.049999997,88.50500000268221,n,keydown
10854529.629999995,27.57999999821186,a,keyup
10854600.994999997,71.36500000208616,n,keyup
10854618.415,17.42000000178814,l,keydown
10854709.875,91.46000000089407,l,keyup
10854828.64,118.76500000059605,Enter,keydown
10854901.844999999,73.20499999821186,Enter,keyup
10855115.11,213.26500000059605,.,keydown
10855212.439999998,97.32999999821186,.,keyup
10855253.719999999,41.28000000119209,t,keydown
10855339.739999995,86.01999999582767,t,keyup
10855411.254999995,71.51500000059605,i,keydown
10855445.954999998,34.70000000298023,e,keydown
10855496.699999996,50.74499999731779,i,keyup
10855555.765,59.065000005066395,e,keyup
10855717.689999998,161.92499999701977,5,keydown
10855807.975000001,90.2850000038743,5,keyup
10856056.424999997,248.44999999552965,Shift,keydown
10856069.774999999,13.350000001490116,R,keydown
10856082.449999996,12.674999997019768,Shift,keyup
10856168.769999996,86.32000000029802,r,keyup
10856269.57,100.80000000447035,o,keydown
10856376.159999996,106.5899999961257,o,keyup
10856460.019999996,83.85999999940395,a,keydown
10856536.829999998,76.81000000238419,n,keydown
10856551.985,15.155000001192093,a,keyup
10856686.909999996,134.92499999701977,n,keyup
10856786.394999996,99.48499999940395,l,keydown
10856868.464999996,82.07000000029802,l,keyup
10856985.314999998,116.85000000149012,Enter,keydown
10857059.21,73.89500000327826,Enter,keyup
10857272.600000001,213.39000000059605,.,keydown
10857366.129999995,93.52999999374151,.,keyup
10857439.46,73.33000000566244,t,keydown
10857529.86,90.39999999850988,t,keyup
10857571.93,42.07000000029802,i,keydown
10857639.534999996,67.60499999672174,i,keyup
10857653.989999995,14.45499999821186,e,keydown
10857740.519999996,86.5300000011921,e,keyup
10857889.854999997,149.33500000089407,5,keydown
10857974.894999996,85.03999999910593,5,keyup
10858196.364999995,221.4699999988079,Shift,keydown
10858209.64,13.275000005960464,R,keydown
10858221.979999997,12.339999996125698,Shift,keyup
10858309.739999995,87.75999999791384,r,keyup
10858398.68,88.9400000050664,o,keydown
10858497.184999995,98.50499999523163,o,keyup
10858566.544999994,69.35999999940395,a,keydown
10858644.14,77.59500000625849,n,keydown
10858684.784999996,40.644999995827675,a,keyup
10858745.449999996,60.66499999910593,n,keyup
10858789.905000001,44.45500000566244,l,keydown
10858853.799999997,63.894999995827675,l,keyup
10858981.379999995,127.57999999821186,Enter,keydown
10859074.54,93.1600000038743,Enter,keyup
10859287.86,213.32000000029802,.,keydown
10859405.89,118.0300000011921,.,keyup
10859492.805,86.91499999910593,t,keydown
10859555.195,62.39000000059605,t,keyup
10859594.225000001,39.03000000119209,i,keydown
10859664.089999996,69.86499999463558,i,keyup
10859682.850000001,18.760000005364418,e,keydown
10859788.799999997,105.94999999552965,e,keyup
10860240.54,451.74000000208616,5,keydown
10860322.64,82.10000000149012,5,keyup
10860969.394999996,646.7549999952316,Shift,keydown
10860982.619999997,13.225000001490116,R,keydown
10860995.305,12.685000002384186,Shift,keyup
10861071.86,76.55499999970198,r,keyup
10861192.454999998,120.5949999988079,o,keydown
10861269.009999998,76.55499999970198,o,keyup
10861547.259999998,278.25,a,keydown
10861668.774999999,121.51500000059605,a,keyup
10861715.559999995,46.78499999642372,n,keydown
10861805.189999998,89.63000000268221,n,keyup
10861868.204999998,63.01500000059605,l,keydown
10861967.394999996,99.18999999761581,l,keyup
10862080.945,113.55000000447035,Enter,keydown
10862152.759999998,71.81499999761581,Enter,keyup
10862366.055,213.29500000178814,.,keydown
10862468.689999998,102.63499999791384,.,keyup
10862552.21,83.52000000327826,t,keydown
10862661.93,109.7199999988079,t,keyup
10862687.375,25.445000000298023,i,keydown
10862752.57,65.19500000029802,e,keydown
10862781.294999994,28.724999994039536,i,keyup
10862863.044999994,81.75,e,keyup
10863027.54,164.49500000476837,5,keydown
10863109.39,81.85000000149012,5,keyup
10863299.989999995,190.59999999403954,Shift,keydown
10863312.96,12.970000006258488,R,keydown
10863325.445,12.484999999403954,Shift,keyup
10863407.579999998,82.13499999791384,r,keyup
10863481.684999995,74.10499999672174,o,keydown
10863581.32,99.63500000536442,o,keyup
10863626.864999995,45.54499999433756,a,keydown
10863723.854999997,96.99000000208616,a,keyup
10863753.419999994,29.564999997615814,n,keydown
10863817.375,63.95500000566244,n,keyup
10863852.085,34.71000000089407,l,keydown
10863928.405000001,76.32000000029802,l,keyup
10864059.899999999,131.4949999973178,Enter,keydown
10864132.399999999,72.5,Enter,keyup
10864345.735,213.33500000089407,.,keydown
10864432.384999998,86.64999999850988,.,keyup
10864533.564999998,101.17999999970198,t,keydown
10864614.634999998,81.07000000029802,t,keyup
10864660.994999997,46.35999999940395,i,keydown
10864703.744999997,42.75,e,keydown
10864726.439999998,22.695000000298023,i,keyup
10864797.449999996,71.00999999791384,e,keyup
10865574.214999996,776.765000000596,5,keydown
10865652.094999999,77.88000000268221,5,keyup
10865834.144999996,182.04999999701977,Shift,keydown
10865846.629999995,12.484999999403954,R,keydown
10865859.294999994,12.66499999910593,Shift,keyup
10865948.479999997,89.18500000238419,r,keyup
10866060,111.52000000327826,o,keydown
10866158.04,98.03999999910593,o,keyup
10866271.634999998,113.5949999988079,a,keydown
10866329.094999999,57.46000000089407,a,keyup
10866343.305,14.21000000089407,n,keydown
10866449.864999995,106.5599999949336,n,keyup
10866479.93,30.065000005066395,l,keydown
10866572.235,92.30499999970198,l,keyup
10866772.625,200.39000000059605,Enter,keydown
10866875.939999998,103.31499999761581,Enter,keyup
10867089.335,213.39500000327826,.,keydown
10867195.049999997,105.7149999961257,.,keyup
10867246.195,51.145000003278255,t,keydown
10867314.64,68.44500000029802,t,keyup
10867366.735,52.09499999880791,i,keydown
10867426.585,59.850000001490116,e,keydown
10867463.954999998,37.36999999731779,i,keyup
10867508.229999997,44.274999998509884,e,keyup
10867663.75,155.52000000327826,5,keydown
10867728.18,64.42999999970198,5,keyup
10867995.799999997,267.6199999973178,Shift,keydown
10868008.269999996,12.469999998807907,R,keydown
10868021.305,13.035000003874302,Shift,keyup
10868111.449999996,90.14499999582767,r,keyup
10868229.985,118.5350000038743,o,keydown
10868323.659999996,93.67499999701977,o,keyup
10868438.809999995,115.14999999850988,a,keydown
10868532.305,93.49500000476837,n,keydown
10868562.169999994,29.864999994635582,a,keyup
10868652.559999995,90.39000000059605,n,keyup
10868676.544999994,23.984999999403954,l,keydown
10868752.964999996,76.42000000178814,l,keyup
10868855.884999998,102.92000000178814,Enter,keydown
10868937.864999995,81.97999999672174,Enter,keyup
10869151.339999996,213.47500000149012,.,keydown
10869275.735,124.39500000327826,.,keyup
10869475.25,199.51500000059605,t,keydown
10869579.475000001,104.22500000149012,t,keyup
10869627.835,48.35999999940395,i,keydown
10869669.774999999,41.939999997615814,e,keydown
10869729.394999996,59.61999999731779,i,keyup
10869767.04,37.645000003278255,e,keyup
10870352.754999995,585.7149999961257,5,keydown
10870432.725000001,79.97000000625849,5,keyup
10870670.155000001,237.42999999970198,Shift,keydown
10870683.144999996,12.989999994635582,R,keydown
10870696.024999999,12.880000002682209,Shift,keyup
10870777.509999998,81.48499999940395,r,keyup
10870890.195,112.68500000238419,o,keydown
10870983.54,93.3449999988079,a,keydown
10870997.919999994,14.379999995231628,o,keyup
10871094.659999996,96.74000000208616,n,keydown
10871117.869999997,23.21000000089407,a,keyup
10871202.899999999,85.0300000011921,n,keyup
10871231.350000001,28.450000002980232,l,keydown
10871318.04,86.68999999761581,l,keyup
10871430.509999998,112.4699999988079,Enter,keydown
10871516.21,85.70000000298023,Enter,keyup
10871729.864999995,213.6549999937415,.,keydown
10871811.625,81.76000000536442,.,keyup
10871850.589999996,38.9649999961257,t,keydown
10871923.034999996,72.44500000029802,t,keyup
10872000.469999999,77.43500000238419,i,keydown
10872061.769999996,61.29999999701977,e,keydown
10872085.794999994,24.024999998509884,i,keyup
10872119.094999999,33.30000000447035,e,keyup
10872445.405000001,326.3100000023842,5,keydown
10872525.64,80.23499999940395,5,keyup
10872804.259999998,278.6199999973178,Shift,keydown
10872817.214999996,12.95499999821186,R,keydown
10872829.79,12.575000002980232,Shift,keyup
10872914.384999998,84.5949999988079,r,keyup
10873027.314999998,112.92999999970198,o,keydown
10873114.835,87.52000000327826,a,keydown
10873133.149999999,18.314999997615814,o,keyup
10873238.504999995,105.35499999672174,a,keyup
10873256.79,18.285000003874302,n,keydown
10873333.229999997,76.43999999761581,n,keyup
10873356.305,23.075000002980232,l,keydown
10873452.019999996,95.7149999961257,l,keyup
10873599.155000001,147.13500000536442,Enter,keydown
10873703.214999996,104.0599999949336,Enter,keyup
10873916.485,213.27000000327826,.,keydown
10874015.174999997,98.68999999761581,.,keyup
10874113.235,98.06000000238419,t,keydown
10874185.754999995,72.51999999582767,t,keyup
10874243.589999996,57.83500000089407,i,keydown
10874296.094999999,52.50500000268221,i,keyup
10874355.149999999,59.05499999970198,e,keydown
10874420.939999998,65.78999999910593,e,keyup
10874641.71,220.77000000327826,5,keydown
10874730.265,88.55499999970198,5,keyup
10874901.774999999,171.50999999791384,Shift,keydown
10874915.049999997,13.274999998509884,R,keydown
10874927.439999998,12.390000000596046,Shift,keyup
10875017.479999997,90.03999999910593,r,keyup
10875100.399999999,82.92000000178814,o,keydown
10875208.18,107.7800000011921,o,keyup
10875288.324999996,80.14499999582767,a,keydown
10875367.969999999,79.64500000327826,a,keyup
10875400.805,32.83500000089407,n,keydown
10875464.364999995,63.559999994933605,n,keyup
10875493.125,28.760000005364418,l,keydown
10875583.769999996,90.64499999582767,l,keyup
10875713.684999995,129.91499999910593,Enter,keydown
10875798.544999994,84.85999999940395,Enter,keyup
10876012.159999996,213.61500000208616,.,keydown
10876109.669999994,97.50999999791384,.,keyup
10876194.805,85.13500000536442,t,keydown
10876259.75,64.94500000029802,t,keyup
10876366.829999998,107.07999999821186,i,keydown
10876435.034999996,68.20499999821186,e,keydown
10876477.674999997,42.64000000059605,i,keyup
10876541.625,63.95000000298023,e,keyup
10876721.454999998,179.82999999821186,5,keydown
10876780.754999995,59.29999999701977,5,keyup
10877075.369999997,294.61500000208616,Shift,keydown
10877088.059999995,12.689999997615814,R,keydown
10877100.684999995,12.625,Shift,keyup
10877174.485,73.80000000447035,r,keyup
10877390.339999996,215.85499999672174,o,keydown
10877500.665,110.32500000298023,o,keyup
10877578.204999998,77.53999999910593,a,keydown
10877675.119999997,96.91499999910593,n,keydown
10877705.219999999,30.100000001490116,a,keyup
10877792.994999997,87.77499999850988,n,keyup
10877845.204999998,52.21000000089407,l,keydown
10877946.809999995,101.60499999672174,l,keyup
10878066.86,120.05000000447035,Enter,keydown
10878155.765,88.9050000011921,Enter,keyup
10878369.155000001,213.39000000059605,.,keydown
10878471.75,102.5949999988079,.,keyup
10878550.004999995,78.25499999523163,t,keydown
10878621.814999998,71.81000000238419,t,keyup
10878674.934999995,53.11999999731779,i,keydown
10878749.384999998,74.45000000298023,e,keydown
10878780.985,31.600000001490116,i,keyup
10878844.574999996,63.5899999961257,e,keyup
10879011.125,166.55000000447035,5,keydown
10879106.449999996,95.32499999552965,5,keyup
10879301.769999996,195.32000000029802,Shift,keydown
10879315.049999997,13.280000001192093,R,keydown
10879327.604999997,12.554999999701977,Shift,keyup
10879413,85.39500000327826,r,keyup
10879537.924999997,124.92499999701977,o,keydown
10879626.884999998,88.96000000089407,o,keyup
10879645.79,18.905000001192093,a,keydown
10879748.704999998,102.91499999910593,a,keyup
10879773.11,24.405000001192093,n,keydown
10879877.239999995,104.12999999523163,n,keyup
10879940.68,63.440000005066395,l,keydown
10880013.454999998,72.77499999850988,l,keyup
10880161.379999995,147.92499999701977,Enter,keydown
10880252.059999995,90.67999999970198,Enter,keyup
10880465.75,213.6900000050664,.,keydown
10880562.994999997,97.24499999731779,.,keyup
10880627.71,64.71500000357628,t,keydown
10880707.68,79.9699999988079,t,keyup
10880782.61,74.92999999970198,i,keydown
10880821.884999998,39.274999998509884,e,keydown
10880863.07,41.185000002384186,i,keyup
10880933.364999995,70.29499999433756,e,keyup
10881743.879999995,810.515000000596,5,keydown
10881815.159999996,71.2800000011921,5,keyup
10882032.564999998,217.4050000011921,Shift,keydown
10882045.149999999,12.58500000089407,R,keydown
10882057.864999995,12.714999996125698,Shift,keyup
10882142.589999996,84.72500000149012,r,keyup
10882265.594999999,123.00500000268221,o,keydown
10882355.629999995,90.03499999642372,o,keyup
10882412.079999998,56.45000000298023,a,keydown
10882499.79,87.71000000089407,n,keydown
10882518.350000001,18.560000002384186,a,keyup
10882605.064999998,86.7149999961257,n,keyup
10882656.509999998,51.44500000029802,l,keydown
10882749.004999995,92.49499999731779,l,keyup
10882874.009999998,125.00500000268221,Enter,keydown
10882963.909999996,89.89999999850988,Enter,keyup
10883177.269999996,213.35999999940395,.,keydown
10883276.600000001,99.33000000566244,.,keyup
10883354.93,78.32999999821186,t,keydown
10883431.949999996,77.01999999582767,t,keyup
10883485.219999999,53.270000003278255,i,keydown
10883549.519999996,64.29999999701977,e,keydown
10883583.184999995,33.66499999910593,i,keyup
10883656.759999998,73.57500000298023,e,keyup
10883806.774999999,150.01500000059605,5,keydown
10883899.494999997,92.7199999988079,5,keyup
10884126.305,226.8100000023842,Shift,keydown
10884138.924999997,12.619999997317791,R,keydown
10884152.030000001,13.105000004172325,Shift,keyup
10884231.049999997,79.01999999582767,r,keyup
10884376.964999996,145.91499999910593,o,keydown
10884467.979999997,91.01500000059605,o,keyup
10884513.43,45.45000000298023,a,keydown
10884621.579999998,108.14999999850988,a,keyup
10884654.155000001,32.57500000298023,n,keydown
10884703.034999996,48.87999999523163,n,keyup
10884956.384999998,253.35000000149012,l,keydown
10885056.524999999,100.14000000059605,l,keyup
10885219.46,162.9350000023842,Enter,keydown
10885303.784999996,84.32499999552965,Enter,keyup
10885517.25,213.46500000357628,.,keydown
10885603.479999997,86.22999999672174,.,keyup
10885977.604999997,374.125,t,keydown
10886048.829999998,71.22500000149012,t,keyup
10886092.274999999,43.44500000029802,i,keydown
10886162.57,70.29500000178814,i,keyup
10886185.850000001,23.280000001192093,e,keydown
10886281.964999996,96.11499999463558,e,keyup
10886474.864999995,192.89999999850988,5,keydown
10886558.549999997,83.68500000238419,5,keyup
10886772.975000001,214.42500000447035,Shift,keydown
10886786.119999997,13.144999995827675,R,keydown
10886798.644999996,12.524999998509884,Shift,keyup
10886883.464999996,84.82000000029802,r,keyup
10886983.375,99.9100000038743,o,keydown
10887070.524999999,87.14999999850988,o,keyup
10887114.86,44.33500000089407,a,keydown
10887206.079999998,91.2199999988079,n,keydown
10887222.204999998,16.125,a,keyup
10887309.884999998,87.67999999970198,n,keyup
10887352.294999994,42.40999999642372,l,keydown
10887467.524999999,115.23000000417233,l,keyup
10887595.134999998,127.60999999940395,Enter,keydown
10887676.129999995,80.99499999731779,Enter,keyup
10887889.309999995,213.17999999970198,.,keydown
10887954.96,65.65000000596046,.,keyup
10888023.504999995,68.54499999433756,t,keydown
10888119.875,96.37000000476837,t,keyup
10888158.684999995,38.809999994933605,i,keydown
10888207.199999996,48.51500000059605,e,keydown
10888251.555,44.355000004172325,i,keyup
10888310.375,58.82000000029802,e,keyup
10888537.165,226.78999999910593,5,keydown
10888624.899999999,87.73499999940395,5,keyup
10888835.979999997,211.07999999821186,Shift,keydown
10888848.89,12.910000003874302,R,keydown
10888861.869999997,12.979999996721745,Shift,keyup
10888952.14,90.27000000327826,r,keyup
10889050.975000001,98.83500000089407,o,keydown
10889147.079999998,96.10499999672174,o,keyup
